ProteinID	Length	Start	End	Domain	Tool
XP_004249557.1	23aa	218	240	LRR	DeepLRR
XP_004249557.1	20aa	242	261	LRR	DeepLRR
XP_004249557.1	20aa	266	285	LRR	DeepLRR
XP_004249557.1	20aa	289	308	LRR	DeepLRR
XP_004249557.1	20aa	312	331	LRR	DeepLRR
XP_004249557.1	25aa	336	360	LRR	DeepLRR
XP_004249557.1	20aa	362	381	LRR	DeepLRR
XP_004249703.1	20aa	80	99	LRR	DeepLRR
XP_004249703.1	20aa	101	120	LRR	DeepLRR
XP_004249703.1	20aa	125	144	LRR	DeepLRR
XP_004249703.1	20aa	149	168	LRR	DeepLRR
XP_004249703.1	20aa	173	192	LRR	DeepLRR
XP_004249703.1	20aa	197	216	LRR	DeepLRR
XP_004249703.1	20aa	221	240	LRR	DeepLRR
XP_004249703.1	20aa	246	265	LRR	DeepLRR
XP_004249703.1	20aa	269	288	LRR	DeepLRR
XP_004249703.1	24aa	291	314	LRR	DeepLRR
XP_004249703.1	20aa	316	335	LRR	DeepLRR
XP_004249703.1	20aa	345	364	LRR	DeepLRR
XP_004249911.1	20aa	66	85	LRR	DeepLRR
XP_004249911.1	20aa	89	108	LRR	DeepLRR
XP_004249911.1	27aa	110	136	LRR	DeepLRR
XP_004249911.1	20aa	137	156	LRR	DeepLRR
XP_004249911.1	20aa	187	206	LRR	DeepLRR
XP_004249911.1	20aa	210	229	LRR	DeepLRR
XP_004249911.1	20aa	233	252	LRR	DeepLRR
XP_004249911.1	20aa	256	275	LRR	DeepLRR
XP_004249911.1	20aa	280	299	LRR	DeepLRR
XP_004249911.1	20aa	387	406	LRR	DeepLRR
XP_004249911.1	20aa	411	430	LRR	DeepLRR
XP_004249911.1	20aa	431	450	LRR	DeepLRR
XP_004250172.1	20aa	67	86	LRR	DeepLRR
XP_004250172.1	20aa	92	111	LRR	DeepLRR
XP_004250172.1	20aa	117	136	LRR	DeepLRR
XP_004250172.1	20aa	140	159	LRR	DeepLRR
XP_004250172.1	20aa	165	184	LRR	DeepLRR
XP_004250172.1	20aa	187	206	LRR	DeepLRR
XP_004250377.1	20aa	149	168	LRR	DeepLRR
XP_004250377.1	20aa	173	192	LRR	DeepLRR
XP_004250377.1	20aa	197	216	LRR	DeepLRR
XP_004250377.1	20aa	221	240	LRR	DeepLRR
XP_004250377.1	20aa	245	264	LRR	DeepLRR
XP_004250377.1	20aa	268	287	LRR	DeepLRR
XP_004250377.1	20aa	291	310	LRR	DeepLRR
XP_004250377.1	20aa	315	334	LRR	DeepLRR
XP_004250377.1	20aa	337	356	LRR	DeepLRR
XP_004250377.1	20aa	362	381	LRR	DeepLRR
XP_004250377.1	20aa	386	405	LRR	DeepLRR
XP_004250377.1	20aa	410	429	LRR	DeepLRR
XP_004250377.1	20aa	434	453	LRR	DeepLRR
XP_004250377.1	20aa	458	477	LRR	DeepLRR
XP_004250377.1	20aa	481	500	LRR	DeepLRR
XP_004250377.1	20aa	504	523	LRR	DeepLRR
XP_004250377.1	20aa	528	547	LRR	DeepLRR
XP_004250377.1	23aa	552	574	LRR	DeepLRR
XP_004250410.1	20aa	152	171	LRR	DeepLRR
XP_004250410.1	29aa	173	201	LRR	DeepLRR
XP_004250410.1	27aa	207	233	LRR	DeepLRR
XP_004250411.1	29aa	45	73	LRR	DeepLRR
XP_004250411.1	20aa	74	93	LRR	DeepLRR
XP_004250411.1	20aa	98	117	LRR	DeepLRR
XP_004250411.1	20aa	122	141	LRR	DeepLRR
XP_004250411.1	20aa	145	164	LRR	DeepLRR
XP_004250411.1	20aa	169	188	LRR	DeepLRR
XP_004250411.1	23aa	194	216	LRR	DeepLRR
XP_004250411.1	20aa	218	237	LRR	DeepLRR
XP_004250411.1	20aa	242	261	LRR	DeepLRR
XP_004250411.1	23aa	266	288	LRR	DeepLRR
XP_004250411.1	20aa	291	310	LRR	DeepLRR
XP_004250411.1	20aa	314	333	LRR	DeepLRR
XP_004250411.1	20aa	338	357	LRR	DeepLRR
XP_004250411.1	20aa	362	381	LRR	DeepLRR
XP_004250411.1	20aa	386	405	LRR	DeepLRR
XP_004250411.1	20aa	410	429	LRR	DeepLRR
XP_004250411.1	20aa	434	453	LRR	DeepLRR
XP_004250411.1	20aa	458	477	LRR	DeepLRR
XP_004250411.1	20aa	482	501	LRR	DeepLRR
XP_004250411.1	20aa	506	525	LRR	DeepLRR
XP_004250411.1	20aa	530	549	LRR	DeepLRR
XP_004250411.1	20aa	553	572	LRR	DeepLRR
XP_004250590.2	20aa	77	96	LRR	DeepLRR
XP_004250590.2	20aa	98	117	LRR	DeepLRR
XP_004250590.2	20aa	124	143	LRR	DeepLRR
XP_004250590.2	20aa	148	167	LRR	DeepLRR
XP_004250590.2	20aa	172	191	LRR	DeepLRR
XP_004250590.2	20aa	196	215	LRR	DeepLRR
XP_004250590.2	20aa	220	239	LRR	DeepLRR
XP_004250590.2	20aa	244	263	LRR	DeepLRR
XP_004250590.2	20aa	267	286	LRR	DeepLRR
XP_004250590.2	20aa	290	309	LRR	DeepLRR
XP_004250590.2	20aa	314	333	LRR	DeepLRR
XP_004250590.2	20aa	336	355	LRR	DeepLRR
XP_004250590.2	20aa	360	379	LRR	DeepLRR
XP_004250590.2	20aa	385	404	LRR	DeepLRR
XP_004250590.2	20aa	409	428	LRR	DeepLRR
XP_004250590.2	20aa	433	452	LRR	DeepLRR
XP_004250590.2	20aa	457	476	LRR	DeepLRR
XP_004250590.2	20aa	480	499	LRR	DeepLRR
XP_004250590.2	20aa	503	522	LRR	DeepLRR
XP_004250590.2	20aa	527	546	LRR	DeepLRR
XP_004250590.2	20aa	551	570	LRR	DeepLRR
XP_004251175.1	20aa	96	115	LRR	DeepLRR
XP_004251175.1	20aa	118	137	LRR	DeepLRR
XP_004251175.1	20aa	142	161	LRR	DeepLRR
XP_004251175.1	20aa	167	186	LRR	DeepLRR
XP_004251175.1	20aa	193	212	LRR	DeepLRR
XP_004251436.1	20aa	105	124	LRR	DeepLRR
XP_004251436.1	20aa	129	148	LRR	DeepLRR
XP_004251436.1	20aa	153	172	LRR	DeepLRR
XP_004251436.1	21aa	176	196	LRR	DeepLRR
XP_004251436.1	20aa	198	217	LRR	DeepLRR
XP_004251639.1	20aa	66	85	LRR	DeepLRR
XP_004251639.1	20aa	90	109	LRR	DeepLRR
XP_004251639.1	20aa	113	132	LRR	DeepLRR
XP_004251639.1	20aa	138	157	LRR	DeepLRR
XP_004251639.1	20aa	162	181	LRR	DeepLRR
XP_004251639.1	24aa	186	209	LRR	DeepLRR
XP_004251639.1	20aa	211	230	LRR	DeepLRR
XP_004251639.1	20aa	235	254	LRR	DeepLRR
XP_004251639.1	20aa	259	278	LRR	DeepLRR
XP_004251639.1	20aa	282	301	LRR	DeepLRR
XP_004251639.1	20aa	306	325	LRR	DeepLRR
XP_004251639.1	20aa	330	349	LRR	DeepLRR
XP_004251639.1	20aa	355	374	LRR	DeepLRR
XP_004251639.1	20aa	378	397	LRR	DeepLRR
XP_004251639.1	20aa	402	421	LRR	DeepLRR
XP_004251639.1	20aa	425	444	LRR	DeepLRR
XP_004251639.1	20aa	448	467	LRR	DeepLRR
XP_004251639.1	20aa	472	491	LRR	DeepLRR
XP_004251639.1	20aa	496	515	LRR	DeepLRR
XP_004251639.1	20aa	520	539	LRR	DeepLRR
XP_004251639.1	20aa	544	563	LRR	DeepLRR
XP_004251639.1	20aa	567	586	LRR	DeepLRR
XP_004251639.1	28aa	929	956	LRR	DeepLRR
XP_004251639.1	20aa	960	979	LRR	DeepLRR
XP_004251639.1	20aa	981	1000	LRR	DeepLRR
XP_004251900.1	20aa	92	111	LRR	DeepLRR
XP_004251900.1	20aa	113	132	LRR	DeepLRR
XP_004251900.1	20aa	136	155	LRR	DeepLRR
XP_004251900.1	25aa	159	183	LRR	DeepLRR
XP_004251900.1	20aa	184	203	LRR	DeepLRR
XP_004251900.1	20aa	209	228	LRR	DeepLRR
XP_004251900.1	20aa	232	251	LRR	DeepLRR
XP_004251900.1	20aa	257	276	LRR	DeepLRR
XP_004251900.1	20aa	280	299	LRR	DeepLRR
XP_004251900.1	20aa	303	322	LRR	DeepLRR
XP_004251900.1	21aa	326	346	LRR	DeepLRR
XP_004251900.1	20aa	350	369	LRR	DeepLRR
XP_004252061.1	25aa	74	98	LRR	DeepLRR
XP_004252061.1	20aa	100	119	LRR	DeepLRR
XP_004252061.1	20aa	124	143	LRR	DeepLRR
XP_004252061.1	20aa	148	167	LRR	DeepLRR
XP_004252061.1	23aa	172	194	LRR	DeepLRR
XP_004252061.1	20aa	196	215	LRR	DeepLRR
XP_004252061.1	20aa	220	239	LRR	DeepLRR
XP_004252061.1	22aa	247	268	LRR	DeepLRR
XP_004252061.1	20aa	271	290	LRR	DeepLRR
XP_004252061.1	20aa	295	314	LRR	DeepLRR
XP_004252061.1	20aa	319	338	LRR	DeepLRR
XP_004252061.1	20aa	343	362	LRR	DeepLRR
XP_004252061.1	20aa	382	401	LRR	DeepLRR
XP_004252061.1	20aa	407	426	LRR	DeepLRR
XP_004252061.1	20aa	430	449	LRR	DeepLRR
XP_004252061.1	20aa	454	473	LRR	DeepLRR
XP_004252061.1	20aa	479	498	LRR	DeepLRR
XP_004252061.1	22aa	503	524	LRR	DeepLRR
XP_004252061.1	21aa	526	546	LRR	DeepLRR
XP_004252061.1	20aa	606	625	LRR	DeepLRR
XP_004252061.1	20aa	630	649	LRR	DeepLRR
XP_004252061.1	20aa	654	673	LRR	DeepLRR
XP_004252061.1	20aa	678	697	LRR	DeepLRR
XP_004252061.1	23aa	702	724	LRR	DeepLRR
XP_004252061.1	20aa	726	745	LRR	DeepLRR
XP_004252061.1	20aa	750	769	LRR	DeepLRR
XP_004252061.1	20aa	774	793	LRR	DeepLRR
XP_004252061.1	22aa	798	819	LRR	DeepLRR
XP_004252573.1	26aa	75	100	LRR	DeepLRR
XP_004252573.1	20aa	101	120	LRR	DeepLRR
XP_004252573.1	23aa	125	147	LRR	DeepLRR
XP_004252573.1	20aa	149	168	LRR	DeepLRR
XP_004252573.1	20aa	173	192	LRR	DeepLRR
XP_004252624.1	20aa	62	81	LRR	DeepLRR
XP_004252624.1	20aa	91	110	LRR	DeepLRR
XP_004252624.1	20aa	118	137	LRR	DeepLRR
XP_004252624.1	20aa	142	161	LRR	DeepLRR
XP_004252624.1	21aa	166	186	LRR	DeepLRR
XP_004252624.1	20aa	190	209	LRR	DeepLRR
XP_004252624.1	20aa	212	231	LRR	DeepLRR
XP_004252636.1	29aa	13	41	LRR	DeepLRR
XP_004252636.1	28aa	47	74	LRR	DeepLRR
XP_004252636.1	20aa	80	99	LRR	DeepLRR
XP_004252636.1	22aa	100	121	LRR	DeepLRR
XP_004252636.1	20aa	124	143	LRR	DeepLRR
XP_004252636.1	20aa	148	167	LRR	DeepLRR
XP_004252636.1	24aa	171	194	LRR	DeepLRR
XP_004252636.1	21aa	196	216	LRR	DeepLRR
XP_004252636.1	22aa	221	242	LRR	DeepLRR
XP_004252636.1	20aa	245	264	LRR	DeepLRR
XP_004252636.1	20aa	269	288	LRR	DeepLRR
XP_004252636.1	20aa	293	312	LRR	DeepLRR
XP_004252636.1	20aa	317	336	LRR	DeepLRR
XP_004252636.1	20aa	341	360	LRR	DeepLRR
XP_004252636.1	25aa	364	388	LRR	DeepLRR
XP_004252636.1	20aa	389	408	LRR	DeepLRR
XP_004252636.1	20aa	413	432	LRR	DeepLRR
XP_004252636.1	20aa	437	456	LRR	DeepLRR
XP_004252636.1	20aa	461	480	LRR	DeepLRR
XP_004252636.1	20aa	485	504	LRR	DeepLRR
XP_004252636.1	20aa	509	528	LRR	DeepLRR
XP_004252636.1	20aa	533	552	LRR	DeepLRR
XP_004252636.1	20aa	557	576	LRR	DeepLRR
XP_004252636.1	20aa	581	600	LRR	DeepLRR
XP_004252636.1	20aa	606	625	LRR	DeepLRR
XP_004252636.1	23aa	630	652	LRR	DeepLRR
XP_004252636.1	20aa	653	672	LRR	DeepLRR
XP_004252832.1	20aa	118	137	LRR	DeepLRR
XP_004252832.1	20aa	142	161	LRR	DeepLRR
XP_004252832.1	20aa	166	185	LRR	DeepLRR
XP_004252832.1	21aa	190	210	LRR	DeepLRR
XP_004252832.1	20aa	214	233	LRR	DeepLRR
XP_004252832.1	20aa	238	257	LRR	DeepLRR
XP_004252832.1	21aa	262	282	LRR	DeepLRR
XP_004252832.1	23aa	288	310	LRR	DeepLRR
XP_004252832.1	20aa	313	332	LRR	DeepLRR
XP_004252979.1	20aa	62	81	LRR	DeepLRR
XP_004252979.1	20aa	86	105	LRR	DeepLRR
XP_004252979.1	21aa	109	129	LRR	DeepLRR
XP_004252979.1	26aa	131	156	LRR	DeepLRR
XP_004252979.1	24aa	157	180	LRR	DeepLRR
XP_004252979.1	20aa	183	202	LRR	DeepLRR
XP_004252979.1	25aa	204	228	LRR	DeepLRR
XP_004252979.1	20aa	231	250	LRR	DeepLRR
XP_004252979.1	20aa	254	273	LRR	DeepLRR
XP_004252979.1	20aa	276	295	LRR	DeepLRR
XP_004252979.1	28aa	298	325	LRR	DeepLRR
XP_004253440.1	20aa	92	111	LRR	DeepLRR
XP_004253440.1	20aa	116	135	LRR	DeepLRR
XP_004253440.1	20aa	140	159	LRR	DeepLRR
XP_004253440.1	22aa	164	185	LRR	DeepLRR
XP_004253440.1	20aa	186	205	LRR	DeepLRR
XP_010312190.1	20aa	14	33	LRR	DeepLRR
XP_010312190.1	20aa	39	58	LRR	DeepLRR
XP_010312190.1	20aa	62	81	LRR	DeepLRR
XP_010312190.1	20aa	106	125	LRR	DeepLRR
XP_010312190.1	20aa	127	146	LRR	DeepLRR
XP_010312190.1	20aa	151	170	LRR	DeepLRR
XP_010312190.1	20aa	175	194	LRR	DeepLRR
XP_010312190.1	20aa	199	218	LRR	DeepLRR
XP_010312190.1	20aa	222	241	LRR	DeepLRR
XP_010312190.1	20aa	243	262	LRR	DeepLRR
XP_010312190.1	20aa	267	286	LRR	DeepLRR
XP_010312190.1	20aa	291	310	LRR	DeepLRR
XP_010312190.1	20aa	315	334	LRR	DeepLRR
XP_010312191.1	20aa	14	33	LRR	DeepLRR
XP_010312191.1	20aa	39	58	LRR	DeepLRR
XP_010312191.1	20aa	62	81	LRR	DeepLRR
XP_010312191.1	20aa	106	125	LRR	DeepLRR
XP_010312191.1	20aa	127	146	LRR	DeepLRR
XP_010312191.1	20aa	151	170	LRR	DeepLRR
XP_010312191.1	20aa	175	194	LRR	DeepLRR
XP_010312191.1	20aa	199	218	LRR	DeepLRR
XP_010312191.1	20aa	222	241	LRR	DeepLRR
XP_010312191.1	20aa	243	262	LRR	DeepLRR
XP_010312191.1	20aa	267	286	LRR	DeepLRR
XP_010312191.1	20aa	291	310	LRR	DeepLRR
XP_010312191.1	20aa	315	334	LRR	DeepLRR
XP_010312629.1	20aa	64	83	LRR	DeepLRR
XP_010312629.1	20aa	87	106	LRR	DeepLRR
XP_010312629.1	20aa	111	130	LRR	DeepLRR
XP_010312629.1	20aa	135	154	LRR	DeepLRR
XP_010312629.1	20aa	159	178	LRR	DeepLRR
XP_010314054.2	21aa	571	591	LRR	DeepLRR
XP_010314054.2	20aa	599	618	LRR	DeepLRR
XP_010314054.2	29aa	620	648	LRR	DeepLRR
XP_010314121.1	20aa	91	110	LRR	DeepLRR
XP_010314121.1	20aa	116	135	LRR	DeepLRR
XP_010314121.1	20aa	140	159	LRR	DeepLRR
XP_010314121.1	20aa	164	183	LRR	DeepLRR
XP_010314121.1	20aa	194	213	LRR	DeepLRR
XP_010314121.1	20aa	219	238	LRR	DeepLRR
XP_010314121.1	20aa	243	262	LRR	DeepLRR
XP_010314121.1	20aa	267	286	LRR	DeepLRR
XP_010314121.1	20aa	291	310	LRR	DeepLRR
XP_010314121.1	20aa	315	334	LRR	DeepLRR
XP_010314121.1	20aa	339	358	LRR	DeepLRR
XP_010314121.1	20aa	362	381	LRR	DeepLRR
XP_010315276.1	20aa	112	131	LRR	DeepLRR
XP_010315276.1	21aa	136	156	LRR	DeepLRR
XP_010315276.1	21aa	162	182	LRR	DeepLRR
XP_010315276.1	20aa	187	206	LRR	DeepLRR
XP_010315276.1	20aa	210	229	LRR	DeepLRR
XP_010315276.1	20aa	235	254	LRR	DeepLRR
XP_010315276.1	20aa	258	277	LRR	DeepLRR
XP_010315276.1	20aa	280	299	LRR	DeepLRR
XP_010315276.1	20aa	302	321	LRR	DeepLRR
XP_010315304.1	20aa	96	115	LRR	DeepLRR
XP_010315304.1	23aa	125	147	LRR	DeepLRR
XP_010315304.1	20aa	149	168	LRR	DeepLRR
XP_010315304.1	20aa	173	192	LRR	DeepLRR
XP_010315304.1	20aa	197	216	LRR	DeepLRR
XP_010315304.1	20aa	221	240	LRR	DeepLRR
XP_010315304.1	20aa	245	264	LRR	DeepLRR
XP_010315304.1	20aa	268	287	LRR	DeepLRR
XP_010315304.1	20aa	292	311	LRR	DeepLRR
XP_010315304.1	20aa	317	336	LRR	DeepLRR
XP_010315304.1	20aa	338	357	LRR	DeepLRR
XP_010315618.1	26aa	17	42	LRR	DeepLRR
XP_010315618.1	25aa	51	75	LRR	DeepLRR
XP_010315618.1	25aa	77	101	LRR	DeepLRR
XP_010315618.1	21aa	103	123	LRR	DeepLRR
XP_010315618.1	20aa	127	146	LRR	DeepLRR
XP_010315618.1	20aa	151	170	LRR	DeepLRR
XP_010315618.1	20aa	171	190	LRR	DeepLRR
XP_010315619.1	26aa	17	42	LRR	DeepLRR
XP_010315619.1	25aa	51	75	LRR	DeepLRR
XP_010315619.1	25aa	77	101	LRR	DeepLRR
XP_010315619.1	21aa	103	123	LRR	DeepLRR
XP_010315619.1	20aa	127	146	LRR	DeepLRR
XP_010315619.1	20aa	151	170	LRR	DeepLRR
XP_010315619.1	20aa	171	190	LRR	DeepLRR
XP_010316317.1	20aa	98	117	LRR	DeepLRR
XP_010316317.1	28aa	120	147	LRR	DeepLRR
XP_010316317.1	29aa	149	177	LRR	DeepLRR
XP_010316637.1	20aa	583	602	LRR	DeepLRR
XP_010316637.1	20aa	603	622	LRR	DeepLRR
XP_010316637.1	20aa	630	649	LRR	DeepLRR
XP_010316637.1	20aa	658	677	LRR	DeepLRR
XP_010316713.1	20aa	73	92	LRR	DeepLRR
XP_010316713.1	20aa	97	116	LRR	DeepLRR
XP_010316713.1	20aa	119	138	LRR	DeepLRR
XP_010316713.1	21aa	143	163	LRR	DeepLRR
XP_010316713.1	20aa	167	186	LRR	DeepLRR
XP_010316713.1	20aa	191	210	LRR	DeepLRR
XP_010316713.1	20aa	213	232	LRR	DeepLRR
XP_010316715.1	20aa	73	92	LRR	DeepLRR
XP_010316715.1	20aa	97	116	LRR	DeepLRR
XP_010316715.1	20aa	119	138	LRR	DeepLRR
XP_010316715.1	21aa	143	163	LRR	DeepLRR
XP_010316715.1	20aa	167	186	LRR	DeepLRR
XP_010316715.1	20aa	191	210	LRR	DeepLRR
XP_010316715.1	20aa	213	232	LRR	DeepLRR
XP_010316716.1	20aa	73	92	LRR	DeepLRR
XP_010316716.1	20aa	97	116	LRR	DeepLRR
XP_010316716.1	20aa	119	138	LRR	DeepLRR
XP_010316716.1	21aa	143	163	LRR	DeepLRR
XP_010316716.1	20aa	167	186	LRR	DeepLRR
XP_010316716.1	20aa	191	210	LRR	DeepLRR
XP_010316716.1	20aa	213	232	LRR	DeepLRR
XP_010316717.1	20aa	73	92	LRR	DeepLRR
XP_010316717.1	20aa	97	116	LRR	DeepLRR
XP_010316717.1	20aa	119	138	LRR	DeepLRR
XP_010316717.1	21aa	143	163	LRR	DeepLRR
XP_010316717.1	20aa	167	186	LRR	DeepLRR
XP_010316717.1	20aa	191	210	LRR	DeepLRR
XP_010316717.1	20aa	213	232	LRR	DeepLRR
XP_010316829.1	26aa	77	102	LRR	DeepLRR
XP_010316829.1	20aa	103	122	LRR	DeepLRR
XP_010316829.1	20aa	127	146	LRR	DeepLRR
XP_010316829.1	20aa	151	170	LRR	DeepLRR
XP_010316829.1	20aa	175	194	LRR	DeepLRR
XP_010316829.1	20aa	199	218	LRR	DeepLRR
XP_010316829.1	20aa	223	242	LRR	DeepLRR
XP_010316829.1	20aa	247	266	LRR	DeepLRR
XP_010316829.1	20aa	271	290	LRR	DeepLRR
XP_010316829.1	20aa	296	315	LRR	DeepLRR
XP_010316829.1	20aa	320	339	LRR	DeepLRR
XP_010316829.1	20aa	344	363	LRR	DeepLRR
XP_010316829.1	20aa	368	387	LRR	DeepLRR
XP_010316829.1	20aa	392	411	LRR	DeepLRR
XP_010316829.1	20aa	416	435	LRR	DeepLRR
XP_010316829.1	20aa	440	459	LRR	DeepLRR
XP_010316829.1	20aa	464	483	LRR	DeepLRR
XP_010316829.1	21aa	492	512	LRR	DeepLRR
XP_010316829.1	20aa	514	533	LRR	DeepLRR
XP_010316829.1	21aa	538	558	LRR	DeepLRR
XP_010316829.1	20aa	569	588	LRR	DeepLRR
XP_010316829.1	23aa	594	616	LRR	DeepLRR
XP_010316829.1	20aa	618	637	LRR	DeepLRR
XP_010316829.1	21aa	642	662	LRR	DeepLRR
XP_010316829.1	20aa	666	685	LRR	DeepLRR
XP_010316829.1	21aa	690	710	LRR	DeepLRR
XP_010316829.1	20aa	714	733	LRR	DeepLRR
XP_010316829.1	20aa	738	757	LRR	DeepLRR
XP_010316829.1	20aa	762	781	LRR	DeepLRR
XP_010316829.1	20aa	786	805	LRR	DeepLRR
XP_010316829.1	20aa	810	829	LRR	DeepLRR
XP_010316829.1	20aa	833	852	LRR	DeepLRR
XP_010316836.1	20aa	79	98	LRR	DeepLRR
XP_010316836.1	20aa	103	122	LRR	DeepLRR
XP_010316836.1	20aa	127	146	LRR	DeepLRR
XP_010316836.1	20aa	151	170	LRR	DeepLRR
XP_010316836.1	20aa	175	194	LRR	DeepLRR
XP_010316836.1	26aa	197	222	LRR	DeepLRR
XP_010316836.1	20aa	223	242	LRR	DeepLRR
XP_010316836.1	20aa	248	267	LRR	DeepLRR
XP_010316836.1	20aa	272	291	LRR	DeepLRR
XP_010316836.1	25aa	295	319	LRR	DeepLRR
XP_010316836.1	20aa	320	339	LRR	DeepLRR
XP_010316836.1	27aa	342	368	LRR	DeepLRR
XP_010316836.1	20aa	369	388	LRR	DeepLRR
XP_010316836.1	23aa	392	414	LRR	DeepLRR
XP_010316836.1	21aa	416	436	LRR	DeepLRR
XP_010316836.1	20aa	441	460	LRR	DeepLRR
XP_010316836.1	23aa	465	487	LRR	DeepLRR
XP_010316836.1	20aa	518	537	LRR	DeepLRR
XP_010316836.1	23aa	542	564	LRR	DeepLRR
XP_010316836.1	20aa	566	585	LRR	DeepLRR
XP_010316836.1	20aa	614	633	LRR	DeepLRR
XP_010316836.1	20aa	638	657	LRR	DeepLRR
XP_010316836.1	23aa	662	684	LRR	DeepLRR
XP_010316836.1	20aa	686	705	LRR	DeepLRR
XP_010316836.1	20aa	710	729	LRR	DeepLRR
XP_010316836.1	20aa	734	753	LRR	DeepLRR
XP_010316836.1	20aa	758	777	LRR	DeepLRR
XP_010316836.1	20aa	781	800	LRR	DeepLRR
XP_010316837.1	20aa	76	95	LRR	DeepLRR
XP_010316837.1	20aa	97	116	LRR	DeepLRR
XP_010316837.1	20aa	121	140	LRR	DeepLRR
XP_010316837.1	20aa	145	164	LRR	DeepLRR
XP_010316837.1	20aa	169	188	LRR	DeepLRR
XP_010316862.1	25aa	75	99	LRR	DeepLRR
XP_010316862.1	20aa	101	120	LRR	DeepLRR
XP_010316862.1	20aa	124	143	LRR	DeepLRR
XP_010316862.1	20aa	148	167	LRR	DeepLRR
XP_010316862.1	20aa	172	191	LRR	DeepLRR
XP_010316862.1	20aa	196	215	LRR	DeepLRR
XP_010316862.1	20aa	220	239	LRR	DeepLRR
XP_010316862.1	20aa	244	263	LRR	DeepLRR
XP_010316862.1	20aa	268	287	LRR	DeepLRR
XP_010316862.1	20aa	292	311	LRR	DeepLRR
XP_010316862.1	21aa	316	336	LRR	DeepLRR
XP_010316862.1	20aa	338	357	LRR	DeepLRR
XP_010316862.1	21aa	363	383	LRR	DeepLRR
XP_010316864.1	25aa	55	79	LRR	DeepLRR
XP_010316864.1	20aa	81	100	LRR	DeepLRR
XP_010316864.1	20aa	104	123	LRR	DeepLRR
XP_010316864.1	20aa	128	147	LRR	DeepLRR
XP_010316864.1	20aa	152	171	LRR	DeepLRR
XP_010316864.1	20aa	176	195	LRR	DeepLRR
XP_010316864.1	20aa	200	219	LRR	DeepLRR
XP_010316864.1	20aa	224	243	LRR	DeepLRR
XP_010316864.1	20aa	248	267	LRR	DeepLRR
XP_010316864.1	20aa	272	291	LRR	DeepLRR
XP_010316864.1	21aa	296	316	LRR	DeepLRR
XP_010316864.1	20aa	318	337	LRR	DeepLRR
XP_010316864.1	21aa	343	363	LRR	DeepLRR
XP_010316865.1	25aa	86	110	LRR	DeepLRR
XP_010316865.1	20aa	112	131	LRR	DeepLRR
XP_010316865.1	20aa	135	154	LRR	DeepLRR
XP_010316865.1	20aa	159	178	LRR	DeepLRR
XP_010316865.1	20aa	183	202	LRR	DeepLRR
XP_010316865.1	20aa	207	226	LRR	DeepLRR
XP_010316865.1	20aa	231	250	LRR	DeepLRR
XP_010316865.1	20aa	253	272	LRR	DeepLRR
XP_010316865.1	20aa	279	298	LRR	DeepLRR
XP_010316865.1	20aa	303	322	LRR	DeepLRR
XP_010316865.1	20aa	327	346	LRR	DeepLRR
XP_010316865.1	20aa	349	368	LRR	DeepLRR
XP_010316865.1	20aa	457	476	LRR	DeepLRR
XP_010316865.1	20aa	486	505	LRR	DeepLRR
XP_010316865.1	21aa	512	532	LRR	DeepLRR
XP_010317417.1	20aa	70	89	LRR	DeepLRR
XP_010317417.1	24aa	96	119	LRR	DeepLRR
XP_010317417.1	20aa	121	140	LRR	DeepLRR
XP_010317417.1	23aa	145	167	LRR	DeepLRR
XP_010317417.1	20aa	169	188	LRR	DeepLRR
XP_010317417.1	20aa	193	212	LRR	DeepLRR
XP_010317417.1	20aa	216	235	LRR	DeepLRR
XP_010317417.1	20aa	240	259	LRR	DeepLRR
XP_010317417.1	20aa	264	283	LRR	DeepLRR
XP_010317417.1	20aa	288	307	LRR	DeepLRR
XP_010317417.1	28aa	310	337	LRR	DeepLRR
XP_010317417.1	20aa	343	362	LRR	DeepLRR
XP_010317417.1	20aa	367	386	LRR	DeepLRR
XP_010317417.1	20aa	389	408	LRR	DeepLRR
XP_010317419.1	20aa	66	85	LRR	DeepLRR
XP_010317419.1	24aa	92	115	LRR	DeepLRR
XP_010317419.1	20aa	117	136	LRR	DeepLRR
XP_010317419.1	23aa	141	163	LRR	DeepLRR
XP_010317419.1	20aa	165	184	LRR	DeepLRR
XP_010317419.1	20aa	189	208	LRR	DeepLRR
XP_010317419.1	20aa	212	231	LRR	DeepLRR
XP_010317419.1	20aa	236	255	LRR	DeepLRR
XP_010317419.1	20aa	260	279	LRR	DeepLRR
XP_010317419.1	20aa	284	303	LRR	DeepLRR
XP_010317419.1	28aa	306	333	LRR	DeepLRR
XP_010317419.1	20aa	339	358	LRR	DeepLRR
XP_010317419.1	20aa	363	382	LRR	DeepLRR
XP_010317419.1	20aa	385	404	LRR	DeepLRR
XP_010317429.1	20aa	78	97	LRR	DeepLRR
XP_010317429.1	21aa	98	118	LRR	DeepLRR
XP_010317429.1	20aa	122	141	LRR	DeepLRR
XP_010317429.1	24aa	145	168	LRR	DeepLRR
XP_010317434.1	20aa	64	83	LRR	DeepLRR
XP_010317434.1	20aa	90	109	LRR	DeepLRR
XP_010317434.1	20aa	114	133	LRR	DeepLRR
XP_010317434.1	20aa	138	157	LRR	DeepLRR
XP_010317434.1	20aa	162	181	LRR	DeepLRR
XP_010317434.1	21aa	186	206	LRR	DeepLRR
